Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Three Men in a Boat (to say nothing of the dog),Jerome Klapka Jerome,"""What we want,"" said Harris, ""is a change.""","Humorous stories, Male friendship, Description and travel, Humor (Fiction), Boats and boating, Fiction, Classic Literature, English Humorous stories, History, General, Fiction, humorous, England, fiction, Germany, fiction, British and irish fiction (fictional works by one author), Friendship, fiction, Children's fiction, Boats and boating, fiction, Dogs, fiction, Travel, Dogs, Young men, Large type books, Humorous, Classics, Friendship, Humorous fiction, Freundeskreis, Wasserwandern, Fiction, humorous, general, Male friendship in fiction, Boats and boating in fiction, Boats and boating x Fiction, Wit and humor, Fiction, historical, general, English language, textbooks for foreign speakers, Comics & graphic novels, general, English literature, Fiction, general, Drama, Adventure stories, American wit and humor, Readers (Adult), English language, Textbooks for foreign speakers, Reading comprehension, Problems, exercises, British, English fiction, Jeunes hommes, Romans, nouvelles",1889,No page count available,"dut, fre, ger, vie, spa, guj, epo, ita, und, rus, kor, eng, heb",No rating,https://openlibrary.org/works/OL1793164W,https://covers.openlibrary.org/b/id/8243006-M.jpg
Harry Potter and the Order of the Phoenix,J. K. Rowling,Il giorno più caldo dell’estate – almeno fino a quel momento – volgeva al termine e un silenzio sonnacchioso gravava sulle grandi case quadrate di Privet Drive.,"Children's Books/Ages 9-12 Fiction, Witches and warlocks, Juvenile audience, Juvenile works, Magic, Fantasy fiction, Juvenile fiction, Fiction, Fantasy, Friendship, Children's stories, Juvenile literature, Magia, Novela juvenil, Traducciones al español, Escuelas, Novela inglesa, Romans, nouvelles, etc. pour la jeunesse, Magiciens, Magic in fiction, England in fiction, Schools in fiction, Écoles, Schools, Sorcières, Wizards in fiction, Translations from English, Coming of age, New York Times bestseller, Open Library Staff Picks, nyt:series_books=2006-09-16, School stories, Family, Orphans & Foster Homes, Social Themes, Fantasy & Magic, Boarding schools, Magie, {acute}Ecoles, Sorciaeres, Roman pour la jeunesse, Romans, Witches, Sorciers, Potter, Harry (Personnage fictif), Hogwarts School of Witchcraft and Wizardry (Imaginary place), Harry Potter (Fictitious character), Potter, Harry (Fictitious character), English Fantasy fiction, Hogwarts School of Witchcraft and Wizardry (Imaginary organization), Arabic language materials, Magos, Ficción juvenil, Novela fantástica, England, Wizards, Witchcraft, Severus Snape (Fictitious character), Reading Level-Grade 11, Reading Level-Grade 12, Lebensrettung, Conduct of life, Internat, Junge, Weissagung, Existenzkampf, Fabeltiere, Boarding school students, Military aspects, Parapsychology, Das Böse, Magier, Lebensgefahr, Schüler, Freundschaft, Rollentausch, Jugendgruppe, Youth, Telepathie, Das Gute, Dueling, Teacher-student relationships, Außenseiter, Imaginärer Schauplatz, Hate, Large type books, Potter, harry (fictitious character), fiction, Hogwarts school of witchcraft and wizardry (imaginary organization), fiction, Wizards, fiction, Children's fiction, Magic, fiction, Schools, fiction, England, fiction, English literature, Hermione Granger (Fictitious character), Ron Weasley (Fictitious character), Schools - Fiction, Coming of age - Fiction, Magic - Fiction, Fiction, fantasy, general, Adventure and adventurers, fiction, Friendship, fiction, Poudlard (Organisation imaginaire), Spanish language, Reading materials, Romans, nouvelles, Hogwarts Schools of Witchcraft and Wizardry (Imaginary Place), Eventyrlige fortællinger, Troldmænd, Magi",2003,No page count available,"por, heb, swe, bul, per, rus, tha, ger, cze, hrv, ara, spa, tur, hin, dan, fre, eng, kor, pol, chi, ben, ita, vie, lit, hun, ukr, dut, cat, jpn",No rating,https://openlibrary.org/works/OL82548W,https://covers.openlibrary.org/b/id/10523466-M.jpg
"The Complete Sherlock Holmes [4 novels, 56 stories]",Arthur Conan Doyle,"IN THE YEAR 1878 I took my degree of Doctor of Medicine of the University of London, and proceeded to Netley to go through the course prescribed for surgeons in the Army.","Action & Adventure Fiction, Adventure stories, air guns, Americans, amorality, ancestors, Andamanese, Anglo-Saxons, anise, anonymity, aortic aneurysm, Apaces, aristocracy, arrow poisons, asphyxiation, attempted murder, banks, baritsu, barques, Battle of Maiwand, beryls, blackmail, bloguns, brain fever, brandy, brokers, broughams, burglary, bushrangers, butlers, cabinet cards, carbuncles, cattle, cavaliers, Children's stories, Christmas dinners, churches, Classic fiction, Classic Literature, Classics, clerks, coal tar, coffee, commissionaires, Confederate States Army, constables, consumption, convict, convicts, coronets, cottages, counterfeit money, crime, crime & mystery fiction, crime bosses, crime scenes, crocodiles, darkrooms, deformities, defrocking, Detective and mystery fiction, Detective and mystery stories, detective fiction, detectives in literature, dogs, domestic violence, Egyptian cigarettes, electric blue, elms, Encyclopædia Britannica, English, English children's stories, English Detective and mystery stories, English Mastiffs, English Short stories, extortion, fiction, Fiction Classics, fingerprints, footprints, forges, frequency analysis, Fuller's earth, gemstones, gold, governesses, half-pennies, handwriting, hanging, hemoglobin, historical fiction, History, Honourable Society of the Inner Temple, horse gaits, horse racing, horseshoes, hurdling, hydraulic presses, Indian Rebellion of 1857, Intestacy, jewellery, Justices of the Peace, Juvenile fiction, Juvenile literature, kidnapping, Ku Klux Klan, lascars, launches, lecturers, Literary Fiction, locked-room mysteries, long jumpers, maids, maps, meres, mixed race children, moorland, murder-suicide, Mystery & Suspense, Mystery and detective stories, Mystery and Suspense, Mystery fiction, Nihilism, novel, oaks, opium, opium dens, pawnbrokers, penal labour, pennies, pince-nez glasses, pioneers, plumbers, poison, police, police inspectors, preparatory schools, prima donnas, prime ministers, private investigators, Private investigators in fiction, proofs, prospecting, race horses, ransoms, red hair, redundancy, revolvers, Rhodesian Police, riddles, Romani, rugby unions, Russians, sailing ships, scalpels, scholarship, school caps, Scottish Terriers, scrips, Second Anglo-Afghan War, secretaries of state, Short Stories, smoke bombs, snow, soft-point bullets, stick figures, stock market, study, substance abuse, substitution ciphers, tea plantations, telegraphy, tests, The Church of Jesus Christ and Latter-day Saints, thumbs, tobacco pipes, track spikes, traps, treasure, treaties, Trichinopoly cigars, tutors, wax sculptures, waylaying, weddings, whist, yellow fever, English fiction, British and irish fiction (fictional works by one author), Holmes, sherlock (fictitious character), fiction, Fiction, mystery & detective, general, Private investigators, fiction, Sherlock Holmes (Fictitious character), English literature, Fiction, mystery & detective, traditional, Fiction, mystery & detective, collections & anthologies, Watson, john h. (fictitious character), fiction, England, fiction, Children's fiction, FICTION / Classics, FICTION / Mystery & Detective / Traditional British, Fiction, action & adventure, Fiction, mystery & detective, short stories, crime novel, English Civil War, mires, tors, tombs, Sherlock Holmes, Electron optics, Radiography, Diffraction",1900,No page count available,"eng, ger, spa, por, chi, ita, dut",No rating,https://openlibrary.org/works/OL262554W,https://covers.openlibrary.org/b/id/12501284-M.jpg
A Clockwork Orange,Anthony Burgess,"'WHAT'S it going to be then, eh?'","bible, aversion therapy, unintended consequences, Beethoven's Fifth Symphony, gang rape, psychiatric hospitals, maturity, metanoia, assault, joyriding, rape, metafiction, orgasm, novella, antisocial personality disorder, classical music, black comedy, argot, Nadsat, dystopias, satire, literature, Juvenile delinquents, Science fiction, Rehabilitation, Fiction, Teenage boys, Criminals, Sátira, Muchachos adolescentes, Criticism and interpretation, Criminales, English Authors, Open Library Staff Picks, Violence, Slang language, Gangs, Ciencia-ficción, Social conditions, Ficción, Behavior modification, Long Now Manual for Civilization, Juvenile delinquency, Brainwashing, Fiction, satire, Fiction, dystopian, Fiction, science fiction, general, British and irish fiction (fictional works by one author), British and irish drama (dramatic works by one author), Kubrick, stanley, 1928-1999, Burgess, anthony, 1917-1993, Clockwork orange (Motion picture), Romance Ingles, English literature, Large type books, Juvenile delinquents in fiction, Adventure stories, Roman d'aventures, Délinquance juvénile, Romans, nouvelles, Jeunes délinquants, Réhabilitation, Protected DAISY, Accessible book, English Satire",1962,No page count available,"fre, ita, rus, cat, por, spa, eng, ger, kor",No rating,https://openlibrary.org/works/OL261794W,https://covers.openlibrary.org/b/id/13151224-M.jpg
The Sign of Four,Arthur Conan Doyle,"Sherlock Holmes took his bottle from the corner of the mantelpiece, and his hypodermic syringe from its neat morocco case.","Crime & Mystery, classic fiction, Andamanese, arrow poisons, bloguns, convicts, crime & mystery fiction, crocodiles, Detective and mystery fiction, Fiction, Fiction Classics, Indian Rebellion of 1857, launches, Literary Fiction, Mystery & Suspense, Mystery fiction, novel, private investigators, substance abuse, tea plantations, treasure, waylaying, British and irish fiction (fictional works by one author), Fiction, mystery & detective, traditional, Holmes, sherlock (fictitious character), fiction, England, fiction, Watson, john h. (fictitious character), fiction, Private investigators, fiction, Fiction, mystery & detective, general, Fiction, crime, Texts, Shorthand, English Detective and mystery stories, Novelas inglesas, Children's fiction, Mystery and detective stories, English literature, John H. Watson (Fictitious character), Large type books, Sherlock Holmes (Fictitious character), Detectives privados, Novela, English language, textbooks for foreign speakers, Holmes, Sherlock (Fictitious character) -- Fiction, Private investigators -- England -- Fiction, Detective and mystery stories, Translations into German, John H Watson, Détectives, Romans, nouvelles, Fiction, action & adventure",1889,No page count available,"chi, cat, dut, fre, ger, fin, spa, ita, por, jpn, mul, eng",No rating,https://openlibrary.org/works/OL262438W,https://covers.openlibrary.org/b/id/9247987-M.jpg
A Connecticut Yankee in King Arthur's Court,Mark Twain,IT was in Warwick Castle that I came across the curious stranger whom I am going to talk about.,"Time travel, Fiction, Arthurian romances, Kings and rulers, Adaptations, Knights and knighthood, Americans, Britons, American fiction (fictional works by one author), Fiction, fantasy, historical, Great britain, fiction, Arthur, king, fiction, Camelot (legendary place), fiction, England, fiction, Fiction, humorous, Fiction, satire, Middle Ages, Medievalism, Middle Ages in literature, History, Juvenile fiction, Large type books, Travel, King Arthur, Connecticut Yankee in King Arthur's court (Twain, Mark), Life on the Mississippi (Twain, Mark), Mysterious stranger and other stories (Twain, Mark), Children's fiction, Knights and knighthood, fiction, Literature and fiction, historical fiction, Literature and fiction, fantasy, Fiction, fantasy, general, History and criticism, Arthurian romances, adaptations, Criticism and interpretation, Fiction, action & adventure, Fantasy fiction, Satire, Knights and knighthood -- Fiction, Arthurian romances -- Adaptations, Time travel -- Fiction, Americans -- Great Britain -- Fiction, Kings and rulers -- Fiction, Britons -- Fiction, Twain, mark, 1835-1910, Dictionaries, English language, German, Moyen Âge, Romans, nouvelles, Voyages dans le temps",1889,No page count available,"dut, pol, ger, spa, und, eng, rus, heb",No rating,https://openlibrary.org/works/OL54031W,https://covers.openlibrary.org/b/id/9168732-M.jpg
Memoirs of Sherlock Holmes [11 stories],Arthur Conan Doyle,"""I AM afraid, Watson, that I shall have to go,"" said Holmes, as we sat down together to our breakfast one morning.","Crime & Mystery, catalepsy, amyl nitrate, suicide by hanging, broughams, ancestors, asphyxiation, blackmail, brandy, brokers, butlers, cavaliers, Children's stories, Classic Literature, clerks, coffee, Detective and mystery stories, Detective Fiction, elms, English, English children's stories, English Detective and mystery stories, English Short stories, fiction, gemstones, gold, horse racing, Justices of the Peace, maids, maps, meres, mixed race children, Mystery and detective stories, oaks, opium, police, Private investigators, Private investigators in fiction, race horses, redundancy, riddles, scalpels, scrips, Short Stories, stock market, tobacco pipes, treaties, yellow fever, Great britain, fiction, Holmes, sherlock (fictitious character), fiction, Fiction, mystery & detective, general, Private investigators, fiction, English literature, Fiction, mystery & detective, traditional, British and irish fiction (fictional works by one author), Watson, john h. (fictitious character), fiction, Fiction, mystery & detective, short stories, England, fiction, John H. Watson (Fictitious character), General, Mystery & Detective, Sherlock Holmes (Fictitious character), Detective and Mystery Stories-Fiction, Novela policíaca inglesa, FICTION / Mystery & Detective / Traditional British, FICTION / Classics, Children's fiction, Fiction, action & adventure, Sherlock Holmes",1893,No page count available,"eng, fre, jpn, por, chi, spa",No rating,https://openlibrary.org/works/OL262463W,https://covers.openlibrary.org/b/id/9246429-M.jpg
The Two Towers,J.R.R. Tolkien,Aragorn gravit rapidement la colline.,"Ents, Orcs, hobbits, magic, Ficción fantástica inglesa, Ficción, translations into Spanish, readers for new literates, The Lord of the Rings, English Fantasy fiction, Open Library Staff Picks, Fiction, Fantasy, Popular Carousel, Middle Earth (Imaginary place), Tierra Media (Lugar imaginario), Baggins, Frodo (Personaje literario), Chinese language materials, Translations into Chinese, English fiction, Frodo Baggins (Fictitious character), Fantasy fiction, Adventure fiction, Fiction, fantasy, epic, Middle earth (imaginary place), fiction, Baggins, frodo (fictitious character), fiction, Gandalf (fictitious character), fiction, Fantasmes, Roman fantastique, Spanish: Adult Nonfiction, Large type books, Gondolf (Fictitious character), Epic fiction, FICTION / Fantasy / Epic, Fantastic fiction, Fiction, fantasy, general, Science-fiction anglaise, English Fantastic fiction, Translations into French, French language materials, Terre du Milieu (Lieu imaginaire), Romans, nouvelles, Hobbits (Fictitious characters), Hobbits (Personnages fictifs), Littérature britannique, Fantasy anglaise, Baggins, Frodo (Personaje ficticio), Novela, Geographical myths, Children's fiction, Baggins, bilbo (fictitious character), fiction, Lord of the rings (Tolkien, J.R.R.), In library, Gandalf (Fictitious character), Accessible book, Protected DAISY, Popular Print Disabled Books, Internet Archive Wishlist, English literature",1954,No page count available,"chi, dan, yid, eng, ast, fre, jpn, hun, hrv, baq, ita, afr, ind, pol, ger, cat, por, cze, swe, spa, tur, dut, bul, rus",No rating,https://openlibrary.org/works/OL27479W,https://covers.openlibrary.org/b/id/14627564-M.jpg
The water-babies,"Charles Kingsley, Charles Kingsley","ONCE upon a time there was a little chimney-sweep, and his was Tom.","Chimney sweeps, Open Library Staff Picks, Fiction in English, Fiction, Fairy tales, Children's stories, Children's fiction, Fairies, fiction, Adventure and adventurers, fiction, Fantasy, Painting, Private collections, Royal houses, Art collections, Kings and rulers, Juvenile fiction, Fairies, Marine animals, British and irish fiction (fictional works by one author), Fiction, general, Contes de fées, Emotions, fiction",1863,No page count available,eng,No rating,https://openlibrary.org/works/OL1130095W,https://covers.openlibrary.org/b/id/8785097-M.jpg
The Da Vinci Code,Dan Brown,ROBERT LANGDON awoke slowly.,"Suspense & Thriller, Spiritual Fiction, hieros gamos, Priory of Sion, Holy Grail, Vitruvian Man, Fibonacci sequence, safe deposit boxes, mystery & suspense, Templars, Manuscripts, Last Supper in art, Symbolism in architecture, suspense fiction, adventure fiction, Catholics, puzzles, International thriller, Code and cipher stories, Mystery fiction, crimes against art museum curators, art appreciation, thrillers, suspense, Historical Mystery & Detective Fiction, Religious fiction, Mystery, Aventures, Religious articles, Crimes against, Romans, Appreciation, Occultisme, Art museum curators, Sociedades secretas, Grial, Ficción, Robert Langdon (Fictitious character), Novela, Powiesc amerykanska, T¿umaczenia polskie, Polish language materials, Secret societies, Cryptographers, Fiction, Grail, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Detective and mystery stories, Cryptography, Fictional Works, American fiction, Leonardo, da vinci, 1452-1519, fiction, Paris (france), fiction, Fiction, mystery & detective, general, Langdon, robert (fictitious character), fiction, Fiction, thrillers, Fiction, thrillers, general, Large type books, Fiction, suspense, Museumsdirektor, Bruderschaft, Mord, Manuscritos, Criptografía, Belletristische Darstellung, Maria Magdalena, New York Times reviewed, Religious, General, England, fiction, Fiction, thrillers, suspense, Chang pian xiao shuo, collectionid:dbrl",2003,No page count available,"por, gre, heb, swe, per, rus, ger, ara, spa, mal, ind, tur, fre, eng, kor, pol, chi, ita, vie, lit, dut, cat, jpn",No rating,https://openlibrary.org/works/OL76837W,https://covers.openlibrary.org/b/id/9255229-M.jpg
Candide,"Voltaire, William Fleming, Philip Littell, Jack Davenport","Chapitre I.

Comment candide fut élevé dans un beau château, et comment il fut chassé d'icelui.

Il y avait en Vestphalie, dans le château de M. le baron de Thunder-ten-tronckh, un jeune garçon à qui la nature avait donné les mums les plus douces. Sa physionomie annonçair son ime. Il avait le jugement assez droit, avec l'esprit le plus simple; c'est, je crois, pour cette raison qu'on le nommait Candide. Les anciens domestiques de la maison soupçonnaient qu'il était fils de la scur de monsieur le baron et d'un bon et honnête gentilhomme du voisinage, que cette demoiselle ne voulut jamais épouser parce qu'il n'avait pu prouver que soixante et one quartiers!, et que le reste de son arbre généalogique avait été perdu par l'injure du temps.","Conduct of life, Readers, Literatura francesa, Satire, Fiction, Civilization, Moral conditions, Enlightenment, Politics and government, Life, French language, Philosophy, French fiction, Ethics, Classic Literature, Imaginary letters, Personal conduct, Open Library Staff Picks, Translations into Chinese, open_syllabus_project, Lifestyles, Modern Philosophy, Translations into English, Candide, French literature, Early works to 1800, French Satire, French language materials, Optimism, Histoire, History, Continental european fiction (fictional works by one author), Fiction, general, Large type books, Adventure stories, Dictionaries, English language, Chinese, German, Korean, Inquisition, Romance literature, Fiction, satire, Nonfiction, Spanish, Philosophy, Modern -- 18th century, Critique et interprétation, Criticism and interpretation, Candide (Voltaire), Fiction, humorous, Bildungsromans, Littérature française, Romans, nouvelles, Roman français, Humor, Voltaire, 1694-1778, French language, readers, Fiction, humorous, general, Great britain, fiction, Fiction, historical, general, Wit and humor, Literature, Teachers, Library, Personal copy, Picaresque literature, French literature, history and criticism, Fiction, historical, German Picaresque literature, Civilisation, Roman picaresque allemand, Siècle des Lumières, History and criticism, Histoire et critique, Vida, Novela, Optimismo, Classics, Literary, Humor, topic, politics, Happiness, Illustraties, Frans, Bright's disease, Edema, Study guides, Examinations, Humor, general, Social life and customs, Pen drawing, Facsimiles, Swiss Drawing, Photoengraving, Specimens, Mœurs et coutumes, Humour, Dessin à la plume, Fac-similés, Dessin suisse, Photogravure, Spécimens, Manners and customs",1746,No page count available,"ger, spa, chi, ita, tha, eng, urd, bal, kor, dut, rus, fre",No rating,https://openlibrary.org/works/OL100672W,https://covers.openlibrary.org/b/id/12736044-M.jpg
Dracula,Bram Stoker,"3 May. Bistritz. - Left Munich at 8.35 p.m. on 1st May, arriving at Vienna early next morning; should have arrived at 6.46, but train was an hour late.","Count Dracula (Fictitious character), Dracula, Conde (Personaje literario), Dracula, Count (Fictitious character), English language, English literature, Fiction, Horror, Horror stories, Horror tales, Monsters, Thriller, Vampires, Vampires in literature, Horror fiction, Irish authors, Epistolary novels, Romanians, British, Psychological fiction, Transylvania (Romania), Textbooks for foreign speakers, Readers for new literates, Children's fiction, Romania, fiction, England, fiction, Vampires, fiction, Fiction, horror, Dracula, count (fictitious character), fiction, British and irish fiction (fictional works by one author), Cartoons and comics, Fiction, fantasy, general, Adaptations, Fiction, gothic, Dictionaries, French, German, Spanish, Juvenile fiction, Children's stories, Literature, Comics & graphic novels, horror, Comic books, strips, etc., Comics & graphic novels, literary, Stoker, bram, 1847-1912, Horror tales, history and criticism, Fiction, psychological, Fiction, historical, general, Film and video adaptations, English Horror tales, History and criticism, County Dracula (Fictitious character), Vampiros, Novela, Dracula (Personaje literario), 18.05 English literature, Count Dracula (Fictional character), Fiction, ghost, Literature, study and teaching, Irish fiction, Dracula (Stoker), Dracula i litteraturen, Dracula (Stoker, Bram), Literary criticism, Gothic literature, British and irish drama (dramatic works by one author), Dracula, count (fictitious character), drama, l, English language, rhetoric, Report writing, Science fiction, fantasy, horror, Drama, Science fiction, Romans, nouvelles, Classics, Action & adventure, Large type books, Temples, Legends, Religion",1897,No page count available,"chi, dut, cat, gle, fre, pol, ger, alb, spa, ita, hun, por, tur, glg, rus, eng",No rating,https://openlibrary.org/works/OL85892W,https://covers.openlibrary.org/b/id/12216503-M.jpg
The Time Machine,H. G. Wells,THE TIME TRAVELLER (for so it will be convenient to speak of him) was expounding a recondite matter to us.,"Self-experimentation in medicine in fiction, Fiction, Time travel in fiction, Dystopias in fiction, Literature, Scientists, Classic Literature, Open Library Staff Picks, Scientists in fiction, Space warfare, Self-experimentation in medicine, open_syllabus_project, English Science fiction, Dystopias, Time travel, Science fiction, Animal experimentation in fiction, Juvenile fiction, Comic and Graphic Books, Animal experimentation, Space warfare in fiction, Graphic novels, Comics & Graphic Novels, General, FICTION / Classics, Movie novels, FICTION / Science Fiction / Time Travel, Science fiction time travel, Children's fiction, Time travel, fiction, British and irish fiction (fictional works by one author), Fiction, science fiction, general, Fiction, dystopian, Fiction, action & adventure, Literature and fiction, science fiction, Cartoons and comics, Space and time, fiction, Short stories, Large type books, English fiction, Texts, Easy reading materials, Space and time, Child and youth fiction, Comics & graphic novels, science fiction, Comics & graphic novels, literary, English literature, Coloring books, Color, juvenile literature, Adaptations, Comic books, strips, Inventors, Imaginary wars and battles, Science-fiction, Romans, Voyages dans le temps, Romans, nouvelles, etc. pour la jeunesse, Fiction, historical, general, Dictionaries, English language, Spanish, German, French, Korean, Time machine (Wells, H. G.), Fantasy fiction, Fiction, psychological, Scientists, fiction, Romans, nouvelles, Dystopies, Viaje a través del tiempo, Novela, Ciencia-ficción, Distopías, Wells, h. g. (herbert george), 1866-1946, Fiction, general, Time travel -- Fiction, Space and time -- Fiction, Voyages dans le temps -- Romans, nouvelles, etc",1895,No page count available,"eng, rus, epo, fre, tam, ger, por, pol, chi, und, ita, spa",No rating,https://openlibrary.org/works/OL52267W,https://covers.openlibrary.org/b/id/9009316-M.jpg
The Return of Sherlock Holmes,Arthur Conan Doyle,No description available,"air guns, Americans, anise, anonymity, attempted murder, baritsu, blackmail, broughams, burglary, busts, butlers, cattle, coal tar, constables, consumption, cottages, crime bosses, deformities, defrocking, Detective and mystery stories, detective fiction, dogs, domestic violence, Egyptian cigarettes, English Detective and mystery stories, English Short stories, extortion, Fiction, fingerprints, forges, frequency analysis, gangsters, handwriting, hanging, horse gaits, horse racing, horseshoes, hurdling, Intestacy, Italians, Juvenile fiction, kidnapping, lecturers, locked-room mysteries, long jumpers, moorland, murder-suicide, Mystery and detective stories, Nihilism, penal labour, pince-nez glasses, plumbers, poison, preparatory schools, prime ministers, Private investigators, Private investigators in fiction, proofs, ransoms, Rhodesian Police, Romani, rugby unions, Russians, scholarship, school caps, secretaries of state, soft-point bullets, stick figures, substitution ciphers, Tahitian pearls, telegraphy, tests, track spikes, traps, tutors, wax sculptures, weddings, whist, Holmes, sherlock (fictitious character), fiction, Private investigators, fiction, England, fiction, Fiction, mystery & detective, general, Watson, john h. (fictitious character), fiction, British and irish fiction (fictional works by one author), Fiction, mystery & detective, traditional, Fiction, mystery & detective, short stories, Sherlock Holmes (Fictitious character), Fiction, mystery & detective, collections & anthologies, John H. Watson (Fictitious character), English literature, Fiction, short stories (single author), Large type books, Détectives, Romans, nouvelles, Livres en gros caractères, Large print books, Spanish fiction, Roman espagnol, Fiction, thrillers, suspense, Holmes, Sherlock (Fictitious character) -- Fiction, Detective and mystery stories, English, England Detective and mystery stories, Fiction, action & adventure, Detectives, History and criticism, Fiction, general",1903,No page count available,"chi, fre, ger, spa, tur, jpn, eng",No rating,https://openlibrary.org/works/OL262477W,https://covers.openlibrary.org/b/id/9246467-M.jpg
The Secret Garden,"Frances Hodgson Burnett, Francis Hodgson Burnett, Miller, Steve, Luisa Uribe",WHEN MARY LENNOX WAS SENT TO MISSELTHWAITE MANOR to live with her uncle everybody said she was the most disagreeable-looking child ever seen.,"Fiction, general, Friendship, fiction, People with disabilities, fiction, Great britain, fiction, Child and youth fiction, Children's fiction, Gardens, fiction, England, fiction, American literature, Orphans, fiction, Great britain, history, fiction, English language, Orphans, Juvenile fiction, Gardens, Fiction, Children with disabilities, Loneliness in children, Fiction, coming of age, Fantasy fiction, Toy and movable books, American fiction, People with disabilities, Stories, Huérfanos, Ficción juvenil, Jardines, Impedidos, Friendship, Sick children, History, Families, Pictorial works, Familles, Romans, nouvelles, etc. pour la jeunesse, Amitié, Jardins, Ouvrages illustrés, Children's stories, American, Great Britain, Personnes handicapées, Girls, fiction, American literature, study and teaching, American fiction, history and criticism, Children, Enfants, Romans, nouvelles, Orphelins, Roman pour la jeunesse, Physically handicapped, England, Literature, Dictionaries, Chinese, Selbsterziehung, Freundschaft, Garten, Waisenkind, Korean, Spanish, French, Therapeutic use, Gardening, Cousins, Spanish language materials, Detective and mystery stories, reading, strategies, classic, Accessible book, Protected DAISY, Physically disabled children, Children's stories, English, People with physical disabilities, Juvenile literature, Children's stories, JUVENILE FICTION / Family / Orphans & Foster Homes, JUVENILE FICTION / Girls & Women, JUVENILE FICTION / Social Themes / Friendship, JUVENILE FICTION / Lifestyles / Country Life, JUVENILE FICTION / Disabilities & Special Needs, English language, textbooks for foreign speakers, Readers, British and irish fiction (fictional works by one author), Grandparents, fiction, Great britain, history, 19th century, fiction, Grandfathers, Language and languages, study and teaching, Love, fiction, Mystery and detective stories, Holmes, sherlock (fictitious character), fiction, Fiction, mystery & detective, general, Private investigators, fiction, Literature and fiction, juvenile, Fiction, action & adventure, Fiction, thrillers, suspense",1911,No page count available,"cat, fre, spa, und, eng",No rating,https://openlibrary.org/works/OL69612W,https://covers.openlibrary.org/b/id/12622062-M.jpg
Harry Potter and the Deathly Hallows,J. K. Rowling,"Les deux hommes surgirent de nulle part, à quelques mètres l’un de l’autre, sur le chemin étroit éclairé par la lune. Pendant un instant, ils restèrent parfaitement immobiles, chacun pointant sa baguette magique sur la poitrine de l’autre.","the Elder Wand, children's books, dementors, good and evil, Juvenile literature, Juvenile works, Death, Fiction, Wizards, New York Times bestseller, nyt:series_books=2006-09-16, Schools, Magic, Magia, Ficción juvenil, Novela fantástica, Magos, Escuelas, Juvenile fiction, dark magic, Coming of age, heroics, fantasy, action, adventure, orphans, foster homes, young adult, children, children's literature, boarding school, wizardry, mystery, kids, witchcraft, war, Magie, Magiciens, Roman pour la jeunesse, Mort, Sorcellerie, Romans, nouvelles, etc. pour la jeunesse, Internats, Fantasy fiction, Roman fantastique, Ecoles, Boarding schools, Sorciers, Hogwarts School of Witchcraft and Wizardry (Imaginary place) -- Juvenile fiction, Hogwarts School of Witchcraft and Wizardry (Imaginary place), Harry Potter (Fictitious character), Potter, Harry (Fictitious character) -- Juvenile fiction, Wizards -- Fiction, Magic -- Fiction, Schools -- Fiction, Magos -- Ficción juvenil, Magia -- Ficción juvenil, Escuelas -- Ficción juvenil, England -- Fiction, Inglaterra -- Ficción juvenil, Hermione Granger (Fictitious character), Hogwarts School of Witchcraft and Wizardry (Imaginary organization), Ron Weasley (Fictitious character), School stories, Family, Orphans & Foster Homes, Social Themes, Fantasy & Magic, Fictional Works, Bildungsromans, Witches, Friendship, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Potter, harry (fictitious character), fiction, Wizards, fiction, Hogwarts school of witchcraft and wizardry (imaginary organization), fiction, England, fiction, Schools, fiction, Magic, fiction, Children's fiction, English literature, Fiction, fantasy, general, Méchanceté, Quête (Littérature), Potter, Harry (Personnage fictif), Large type books, New York Times reviewed, Poudlard (Organisation imaginaire), Écoles, Illusion (performing art), Schools (institutions), Schools (buildings), Child and youth fiction",2007,No page count available,"por, gre, jpn, heb, bul, rus, geo, ger, cze, spa, hin, fre, eng, pol, glg, chi, ben, ita, est, hun, cat, dan",No rating,https://openlibrary.org/works/OL82586W,https://covers.openlibrary.org/b/id/10110415-M.jpg
