Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
A Bend in the Road,Nicholas Sparks,"Miles Ryan's life seemed to end the day his wife was killed in a hit-and-run accident two years ago. Missy had been his first love, and Miles fervently believes she will be his last. As a deputy sheriff in the North Carolina town of New Bern, Miles Ryan not only grieves for Missy, but longs to bring the unknown driver to justice.",Hit-and-run drivers,2001,368,en,No rating,http://books.google.co.in/books?id=_eTmjgEACAAJ&dq=subject:romance&hl=&cd=189&source=gbs_api,No thumbnail available
The Queer Principles of Kit Webb,Cat Sebastian,Synopsis coming soon.......,Fiction,2021-06-02,352,en,No rating,http://books.google.co.in/books?id=MrnXzQEACAAJ&dq=subject:romance&hl=&cd=190&source=gbs_api,http://books.google.com/books/content?id=MrnXzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Ambassador's Daughter,Pam Jenoff,"From the New York Times bestselling author of The Lost Girls of Paris. For one woman in the aftermath of World War I, the City of Light harbors dark secrets and dangerous liaisons. Paris, 1919. Margot Rosenthal has arrived in France with her father, a German diplomat. She initially resents being trapped in the congested capital, where she is still considered the enemy. But as she contemplates returning to Berlin and a life she hardly knows anymore, she decides that being in Paris is not so bad after all. Bored and torn between duty and the desire to be free, Margot strikes up unlikely alliances: with Krysia, an accomplished musician with radical acquaintances and a secret to protect; and with Georg, a naval officer who gives Margot a job--and a reason to question everything she thought she knew about where her true loyalties should lie. Against the backdrop of one of the most significant events of the century, a delicate web of lies obscures the line between the casualties of war and of the heart, making trust a luxury that no one can afford. Don't miss Pam Jenoff's new novel, Code Name Sapphire, a riveting tale of bravery and resistance during World War II. Read these other sweeping epics from New York Times bestselling author Pam Jenoff: The Woman with the Blue Star The Lost Girls of Paris The Orphan's Tale The Diplomat's Wife The Kommandant's Girl The Last Summer at Chelsea Beach The Winter Guest",Fiction,2019-11-26,0,en,No rating,http://books.google.co.in/books?id=OhwSwAEACAAJ&dq=subject:romance&hl=&cd=191&source=gbs_api,http://books.google.com/books/content?id=OhwSwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
One Perfect Rose,Mary Jo Putney,"A New York Times bestselling novelCan a woman with a past and a man with no future find lasting love?Stephen Kenyon, Duke of Ashburton, has always taken the duties of his rank seriously--until a doctor's grim diagnosis sends him running from his world of privilege. Traveling incognito, he yearns to experience life to the fullest in what time he has left. When Stephen rescues a drowning child, he is drawn into the warm embrace of the Fitzgeralds, a family theatrical troupe brimming with laughter and affection. And their enchanting, compassionate daughter, Rosalind Jordan, stirs emotions he's never known before. Widowed young, Rosalind is happy organizing her exuberant, close-knit family. She doesn't expect to fall in love with a quiet stranger whose wit and kindness speak to her heart. When Stephen tells Rosalind the truth of his condition and proposes marriage, she accepts despite the shadow of inevitable loss. Together they find profound passion and companionship. Yet neither dares speak of love for only a miracle will give them the future they desperately desire…""One Perfect Rose is Mary Jo Putney in top form.""—Romantic Times""In her superb, inimitable style, Putney takes a pair of magnetic, beautifully match protagonists, places them in a dark, impossible situation, and makes it work.""—Library JournalThe Fallen Angels series:Book 1: Thunder & RosesBook 2: Dancing on the WindBook 3: Petals in the StormBook 4: Angel RogueBook 5: Shattered RainbowsBook 6: River of FireBook 7: One Perfect Rose About the Author A New York Times, Wall Street Journal, and USAToday bestselling author, Mary Jo Putney's novels are known for psychological depth and intensity and include historical and contemporary romance, fantasy, and young adult fantasy. Winner of numerous writing awards, including two RITAs, three Romantic Times Career Achievement awards, and the Nora Roberts Lifetime Achievement Award from Romance Writers of America, she has had numerous books listed among Library Journal's and Booklist's top romances of the year.",Uncategorized,2018,No page count available,en,No rating,http://books.google.co.in/books?id=u5a4uQEACAAJ&dq=subject:romance&hl=&cd=192&source=gbs_api,No thumbnail available
King's Crown,Marie Johnston,"AFTER LOSING MY JOB and my home in the same day, I need a miracle. And that miracle is coming in the form of an interview with the son of a local oil baron, Gentry King. The catch? I have to hop on a private jet with said gorgeous oil baron to get to the interview.Except, I miss the interview when we get waylaid by a snowstorm. Now I'm stranded with Mr. King. In the same hotel room. With only one bed.I'VE MADE A PROMISE TO MYSELF--no more women. It's not like I'm a love 'em and leave 'em kind of guy. They all know the score, and they're all looking for the same thing I am. But I have to set a better example for my grown sons, who seem to be making all the wrong decisions when it comes to their relationships.The last thing I need is to be stranded in a snowstorm with Kendall, twenty years my junior and unintentionally sexy. We're stuck in very close quarters. With no electricity. And no heat other than what we can generate...King's Crown is a standalone novel in the Oil Kings series written by an award-winning author.",Uncategorized,2020,No page count available,en,No rating,http://books.google.co.in/books?id=RbSDzgEACAAJ&dq=subject:romance&hl=&cd=193&source=gbs_api,No thumbnail available
Water Bound,Christine Feehan,"When he is rescued from a freezing black eddy by a beautiful woman named Rikki, Lev Prakenskii, who has no memory of who he is or why he possesses the instincts of a trained killer, fears for his life and the life of his savior.",Amnesia,2010,0,en,No rating,http://books.google.co.in/books?id=PuNFcgAACAAJ&dq=subject:romance&hl=&cd=194&source=gbs_api,http://books.google.com/books/content?id=PuNFcgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Something That Lasts,James Jordan,"Crossings Book Club selection.""Though a deep Christian character study that looks closely at the impact of a major sin, the protagonist could have starred any person, regardless of religion, abusing their position of power that includes trust in the individual."" - The Best Reviews. To their quiet community, David Parst, his wife, Sarah, and their twelve-year-old son, Jack, are the ideal minister's family. Determined and innovative, David has built his tiny suburban church into a regional powerhouse, and along the way has become a local religious celebrity. But a church project throws David together with Erika Balik, a successful female executive, and Sarah senses a troubling change in her husband. During a crowded Sunday service, Erika's usually quiet husband rises hesitantly from his pew to make an announcement. No one can imagine that what he is about to say and do will scandalize their community and thrust the Parsts into a thirty-year struggle with God and one another - a struggle to find something that lasts. Something That Lasts is a touching and sometimes wrenching story of temptation, loss, and forgiveness. It reminds us that in faith and in love, those who persevere receive the reward.",Fiction,2007,318,en,No rating,http://books.google.co.in/books?id=lEliGQAACAAJ&dq=subject:romance&hl=&cd=195&source=gbs_api,http://books.google.com/books/content?id=lEliGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Island of Shells,Grace Green,No description available,Fiction,1994,290,en,No rating,http://books.google.co.in/books?id=ObQ1kz1GA8EC&dq=subject:romance&hl=&cd=196&source=gbs_api,http://books.google.com/books/content?id=ObQ1kz1GA8EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Animating Maria,Marion Chesney,No description available,Young women,1990,240,en,No rating,http://books.google.co.in/books?id=fIKUAAAACAAJ&dq=subject:romance&hl=&cd=197&source=gbs_api,No thumbnail available
Ride the Thunder,Janet Dailey,"Daughter of a wealthy banker, Jordanna Smith flies to Idaho to join her father's hunting party and escape the only man she found her father's equal, only to find he is their hunting guide",Fiction,1984-01-01,477,en,No rating,http://books.google.co.in/books?id=XgstNgAACAAJ&dq=subject:romance&hl=&cd=198&source=gbs_api,No thumbnail available
Love is in the Cards,Emma Goldrick,No description available,Large type books,1990,285,en,No rating,http://books.google.co.in/books?id=PgKqPwAACAAJ&dq=subject:romance&hl=&cd=199&source=gbs_api,No thumbnail available
The blue castle,Lucy Maud Montgomery,No description available,"Juvenile fiction, Friendship, Self-actualization (Psychology), Choice, History, Single women, Fiction, Romance fiction, Fiction, historical, general, Fiction, general, Fiction, romance, general",1926,No page count available,"chi, eng, fre",No rating,https://openlibrary.org/works/OL77775W,https://covers.openlibrary.org/b/id/14640067-M.jpg
Memórias póstumas de Brás Cubas,Machado de Assis,"Que Stendhal confessasse haver escrito um de seus livros para cem leitores, coisa é que admira e consterna.","Romance brasileiro, Continental european fiction (fictional works by one author), Social life and customs, Dead, Fiction, Romance literature, Fiction, general, Autobiography, Ghost stories, Aristocracy (Social class), FICTION / Classics, Classics, Architectural Decoration and ornament, Medieval Architecture, Architecture, Brazil, fiction, Interpersonal relations, Rich people",1900,No page count available,"cat, fre, ger, epo, spa, por, eng",No rating,https://openlibrary.org/works/OL1003017W,https://covers.openlibrary.org/b/id/123152-M.jpg
Far From the Madding Crowd,Thomas Hardy,No description available,"Fiction, Women farmers, Women farmers in fiction, Farm life in fiction, Farm life, Triangles (Interpersonal relations), Social life and customs, Wessex (England in fiction, Classic Literature, Historical Fiction, Romance, open_syllabus_project, British and irish fiction (fictional works by one author), Wessex (england), fiction, Fiction, romance, general, Large type books, Manners and customs, Romans, nouvelles, Mœurs et coutumes, Fiction, christian, romance, general, England, fiction, Fiction, general, Single women, fiction, Fiction, family life, Rural conditions, Didactic fiction, Love stories, Triangles (Interpersonal relations) -- Fiction, Pastoral fiction, Farm life -- Fiction, Women farmers -- Fiction, Wessex (England) -- Fiction, Romance fiction, Romance-language fiction, Agricultrices, Hardy, thomas , 1840-1928, Farm life--fiction, Women farmers--fiction, Triangles (interpersonal relations)--fiction, Pr4745.a2 s38 1986, 823/.8",1874,No page count available,"eng, por, und, swe",No rating,https://openlibrary.org/works/OL44995W,https://covers.openlibrary.org/b/id/902038-M.jpg
Le Morte d'Arthur,Thomas Malory,"'And if so be ye can descrive what ye bear, ye are worthy to bear the arms.'","Arthurian romances, Fiction, Knights and knighthood, Romances, Kings and rulers, English Romances, Chivalry, Legends, Sources, Arthur, King of England, Middle Ages, Kings and rulers in literature, History and criticism, Knights and knighthood in literature, Adaptations, England, fiction, Fiction, fantasy, historical, Grail, Love stories, Dans la littérature, Le morte Darthur, American fiction (fictional works by one author), Fiction, short stories (single author), English literature, Folklore, england, Children's fiction, Arthur, king, fiction, Knights and knighthood, fiction, Folklore, Cycle d'Arthur, Arthurian romances, adaptations, British and irish fiction (fictional works by one author), Arthur, king, juvenile literature, Arthur, king, Juvenile literature, Arthur, Chivalry--fiction, Knights and knighthood--fiction, Pr2041 .m37 2000, 823.2, Malory, thomas , active 15th century, Arthurian romances--history and criticism, Pr2041 .m37 2004, 823/.2",1557,No page count available,"eng, fre, ger, heb, enm, dut, und, spa",No rating,https://openlibrary.org/works/OL15450151W,https://covers.openlibrary.org/b/id/8231834-M.jpg
El amor en los tiempos del cólera,Gabriel García Márquez,Era inevitable: el olor de las almendras amargas le recordaba siempre el destino de los amores contrariados.,"Vida familiar, Family life, Historias de amor, Love stories, Ficció histórica, Historical fiction, Novels, Novela, Courtship, Translations into English, Colombian fiction, Spanish fiction, Cuentos del amor, Reading Group Guide, Romance fiction, Novela española, Romance-language fiction, Spanish language materials, Amor no correspondido, Man-woman relationships, fiction, Cortejo amoroso, Relaciones hombre-mujer, Unrequited love, Ficción, Translations into Russian, Latin American fiction, Chang pian xiao shuo, First loves, Spanish-American literature, Spanish literature, Translations from Spanish, Oprah's Reading Book Club selection, Histoires d'amour, Romans, Nouvelles, Movie novels, Fiction (fictional works by one author), Colombia, fiction, Romance, Large type books, Romance literature, Materiales en español, Spanish language, Reading materials, Spanish imprints, Fiction",1985,No page count available,"chi, ita, fre, cze, gre, jpn, rus, vie, por, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL274518W,https://covers.openlibrary.org/b/id/10096404-M.jpg
Lilith,George MacDonald,"I HAD JUST FINISHED my studies at Oxford, and was taking a brief holiday from work before assuming definitely the management of the estate.","Fiction, romance, fantasy, Fiction, general, Non-Classifiable, Nonfiction - General, General & Literary Fiction, General, Fiction / General, Fiction - General, Fiction / Fantasy / General, Fiction / Visionary & Metaphysical, Fiction, fantasy, general, Christian fiction",1895,No page count available,"ita, eng, ger",No rating,https://openlibrary.org/works/OL15437W,https://covers.openlibrary.org/b/id/14364546-M.jpg
La Peste,Albert Camus,The unusual events described in this chronicle occurred in 194-at Oran.,"Fiction, Plague, Plague in literature, Epidemics, Peste bubónica, FICTION / Classics, FICTION / Psychological, FICTION / Literary, Continental european fiction (fictional works by one author), Medicine in Literature, French fiction, Psychological, Reading Level-Grade 11, Reading Level-Grade 12, Fiction, medical, France, fiction, Drama (dramatic works by one author), Romance literature, Fiction, psychological, Fiction, classics, Determination (Personality trait), Peste, Romans, nouvelles, Romance Frances, Novela",1942,No page count available,"eng, chi, fre, ger, tur, rum, por, pol, dut, swe, per, fin, spa",No rating,https://openlibrary.org/works/OL1230715W,https://covers.openlibrary.org/b/id/13151272-M.jpg
Women in Love,David Herbert Lawrence,"Ursula and Gudrun Brangwen sat one morning in the window-bay of their father's house in Beldover, working and talking.","Romance, Classic Literature, Male friendship, Open Library Staff Picks, Fiction, Social classes, Social conditions, Interpersonal relations, open_syllabus_project, Sisters, Coal mines and mining, Coal miners, Women, British and irish fiction (fictional works by one author), England, fiction, Sisters, fiction, Fiction, psychological, Friendship, fiction, Fiction, romance, general, Women teachers, Fiction, general, Sexual behavior, Fiction, fantasy, short stories, English fiction, English literature, Zhang pian xiao shuo, Classics",1877,No page count available,"eng, fre, ger, por, pol, cze, chi, hin, spa",No rating,https://openlibrary.org/works/OL81294W,https://covers.openlibrary.org/b/id/13140934-M.jpg
Phantastes,George MacDonald,I awoke one morning with the usual perplexity of mind which accompanies the return of consciousness.,"Fairy tales, Scottish Fantasy fiction, Fiction, romance, fantasy, Fiction, science fiction, general, Fiction, fantasy, general, Classic Literature, Fantasy, Fiction, English literature, Fairies, Fairyland (Imaginary place), English Fantasy fiction, Scottish authors, Fantasy fiction, Fiction, general",1850,No page count available,"eng, fre",No rating,https://openlibrary.org/works/OL15450W,https://covers.openlibrary.org/b/id/14358814-M.jpg
Don Quixote,"Miguel de Cervantes Saavedra, Michael J. Marshall",No description available,"Children: Grades 4-6, Children's fiction, Spain, fiction, Chivalry, fiction, Don quixote (fictitious character), fiction, Knights and knighthood, fiction, Spain -- Social life and customs -- 16th century -- Fiction, Knights and knighthood -- Spain -- Fiction, Picaresque literature, Romances",1805,No page count available,eng,No rating,https://openlibrary.org/works/OL14873215W,https://covers.openlibrary.org/b/id/9655663-M.jpg
A Queda,Albert Camus,"MAY 1, monsieur, offer my services without running the risk of intruding?","Conscience, Continental european fiction (fictional works by one author), Existentialism, Fiction, psychological, French fiction, French language, French literature, Legal stories, literary fiction, nobel prize winner, Novela francesa, Philosophy, Romance literature, Social ethics, Translations into English, Fiction, psychological, La chute (Camus), Readers",1917,No page count available,"eng, fre, snd, ger, spa, tur, cat, und, ita, dut",No rating,https://openlibrary.org/works/OL1230631W,https://covers.openlibrary.org/b/id/8296477-M.jpg
A Room with a View,Edward Morgan Forster,"The Signora had no business to do it, said Miss Bartlett, no business at all.","British, Fiction, Young women, British in fiction, England in fiction, Travel, Young women in fiction, love, romance, Movie novels, Historical fiction, British and irish fiction (fictional works by one author), Large type books, Young women, fiction, Fiction, humorous, general, Italy, fiction, Great britain, fiction, Fiction, romance, general, British Travel Association, England, fiction, Classic Literature, Fiction, humorous, Forster, e. m. (edward morgan), 1879-1970, Korean, Dictionaries, English language, Spanish, Chinese, Social life and customs, English Love stories, Classics, Britanniques, Romans, nouvelles, Voyages, Jeunes femmes, Fiction, psychological, Fiction, general",1908,No page count available,"eng, fre, chi, ita, spa",No rating,https://openlibrary.org/works/OL88813W,https://covers.openlibrary.org/b/id/1748132-M.jpg
The Beautiful and Damned,F. Scott Fitzgerald,"IN 1913, when Anthony Patch was twenty-five, two years were already gone since irony, the Holy Ghost of this later day, had, theoretically at least, descended upon him.","Fiction, Inheritance and succession, fiction, Married people, fiction, Family life, fiction, Socialites, fiction, Young men, fiction, Alcoholics, fiction, Facsimiles, History, Rich people, American Manuscripts, Avarice, Social conditions, Manuscripts, Romance Norte Americano, Psychological fiction, Domestic fiction, Social classes, American fiction (fictional works by one author), New york (n.y.), fiction, Fiction, psychological, Fiction, general, LITERARY CRITICISM, American, General, Classics, Manners and customs in fiction, United states, fiction, American literature, Fiction, romance, general, New York (N.Y.) -- Fiction, - ""Romans, nouvelles"", Conditions sociales, Inheritance and succession, Married people",1922,No page count available,"chi, ger, spa, ita, eng",No rating,https://openlibrary.org/works/OL468362W,https://covers.openlibrary.org/b/id/7152019-M.jpg
Anna Karenina,Лев Толстой,ALL happy families are alike but an unhappy family is unhappy after its own fashion.,"Fiction, Adultery, Married women, Social life and customs, Social conditions, Upper class women, Russian literature, Upper class, Classic Literature, Literature, Drama, Non-English Fiction, Romance, Russian fiction, open_syllabus_project, Long Now Manual for Civilization, Reading Level-Grade 11, Reading Level-Grade 12, Continental European fiction (fictional works by one author), Married people, fiction, History, Manners and customs, Russia, Love stories, FICTION / Classics, FICTION / Literary, Literary, Spanish: Adult Fiction, Slavic philology, Romance fiction, love, marriage, morals, Chang pian xiao shuo, Translations into English, Translations from Russian, English fiction, Mujeres casadas, Novela, Adulterio, Ancient, Classical & Medieval, Russian Novel And Short Story, Literature - Classics / Criticism, Literary Collections, Classics, Romance - General, Cuentos de amor, Vida social y costumbres, Ficción, Literature and fiction, historical fiction, Fiction, romance, historical, general, Adultery -- Fiction, Didactic fiction, Russia -- Fiction, Large type books, Femmes mariées, Romans, nouvelles, Wives, Fiction, general, Youth, Conduct of life, Suicide in literature, Criticism and interpretation, Anna Karenina (Fictitious character), Suicide, Adultery--russia--fiction, Married women--fiction, Adultery--fiction, Pg3366 .a6 1995, 891.73/3, Anna Karenina (Tolstoy, Leo, graf), Translations into Japanese, Karénine, Anna (Personnage fictif), Conditions sociales, Mœurs et coutumes",1876,No page count available,"ukr, fre, gre, cat, dut, dan, chi, jpn, por, und, ger, rus, arm, pan, tur, ita, spa, yid, pol, eng",No rating,https://openlibrary.org/works/OL267096W,https://covers.openlibrary.org/b/id/2560652-M.jpg
The Mirror Crack'd from Side to Side,Agatha Christie,Miss Jane Marple was sitting by her window.,"Fiction, Mystery, Jane Marple (Fictitious character), Women detectives in fiction, Women detectives, Romance Ingles, Crime & mystery, England, fiction, Marple, jane (fictitious character), fiction, Fiction, mystery & detective, traditional, Fiction, mystery & detective, women sleuths, English literature, Fiction, mystery & detective, general, English language, Characters and characteristics in literature, Mystery fiction",1960,No page count available,"chi, fre, ita, gre, rus, spa, ger, pol, heb, eng",No rating,https://openlibrary.org/works/OL471990W,https://covers.openlibrary.org/b/id/10561150-M.jpg
A Connecticut Yankee in King Arthur's Court,Mark Twain,IT was in Warwick Castle that I came across the curious stranger whom I am going to talk about.,"Time travel, Fiction, Arthurian romances, Kings and rulers, Adaptations, Knights and knighthood, Americans, Britons, American fiction (fictional works by one author), Fiction, fantasy, historical, Great britain, fiction, Arthur, king, fiction, Camelot (legendary place), fiction, England, fiction, Fiction, humorous, Fiction, satire, Middle Ages, Medievalism, Middle Ages in literature, History, Juvenile fiction, Large type books, Travel, King Arthur, Connecticut Yankee in King Arthur's court (Twain, Mark), Life on the Mississippi (Twain, Mark), Mysterious stranger and other stories (Twain, Mark), Children's fiction, Knights and knighthood, fiction, Literature and fiction, historical fiction, Literature and fiction, fantasy, Fiction, fantasy, general, History and criticism, Arthurian romances, adaptations, Criticism and interpretation, Fiction, action & adventure, Fantasy fiction, Satire, Knights and knighthood -- Fiction, Arthurian romances -- Adaptations, Time travel -- Fiction, Americans -- Great Britain -- Fiction, Kings and rulers -- Fiction, Britons -- Fiction, Twain, mark, 1835-1910, Dictionaries, English language, German, Moyen Âge, Romans, nouvelles, Voyages dans le temps",1889,No page count available,"dut, pol, ger, spa, und, eng, rus, heb",No rating,https://openlibrary.org/works/OL54031W,https://covers.openlibrary.org/b/id/9168732-M.jpg
Fifty Shades of Grey,E. L. James,No description available,"Man-woman relationships, fiction, FICTION / Contemporary Women, Sexual dominance and submission, FICTION / Romance / Contemporary, Dominance (Psychology), College students, Businessmen, Adultery, Contemporary Women, Contemporary, Romance, Fiction, erotica, nyt:trade-fiction-paperback=2012-03-25, New York Times bestseller, Sexual attraction, Fiction, erotica, general, Large type books, Businesspeople, Erotic stories, Love stories, Domination et soumission (Sexualite), Romans, nouvelles, Vietnamese language materials, Gens d'affaires, Relations entre hommes et femmes, Domination et soumission (Sexualité), English literature, erotic, novel, Relaciones hombre-mujer, Ficción, Adulterio, Novela, Erotic fiction, NOVELA INGLESA, LITERATURA INGLESA, NOVELA EROTICA, Translations into Hindi, Histoires érotiques, Étudiants, Women college students, Authors, Self-realization, Dating violence",2000,No page count available,"rus, eng, fre, ger, tur, heb, jpn, srp, pol, chi, vie, dut, ita, hin, spa",No rating,https://openlibrary.org/works/OL16336633W,https://covers.openlibrary.org/b/id/12648183-M.jpg
Tender is the Night,F. Scott Fitzgerald,No description available,"Fiction, Psychiatrists, Wealth, Moral and ethical aspects of Wealth, Facsimiles, American Manuscripts, Manuscripts, Moral and ethical aspects, Literature, Psychological fiction, Love stories, The Arts, Fitzgerald, F. Scott, 20th Century American Novel And Short Story, Literature - Classics / Criticism, French, Literature: Classics, USA, Classics, (Francis Scott),, 1896-1940, Manuscripts, American, Historical fiction, Romance fiction, Psychiatrists, fiction, France, fiction, Fiction, psychological, American fiction (fictional works by one author), English, Modern Literature, Large type books, American fiction, Europe - Fiction, English fiction, Romance Norte Americano, Psychology, Popular Work, Richesse, Romans, nouvelles, Aspect moral, Psychiatres, Fiction, general, Histoires d'amour, American literature, Medicine in Literature, Fiction, family life, marriage & divorce, Fiction, classics, English literature",1933,No page count available,"cze, kor, fre, spa, dut, eng, ita, rus",No rating,https://openlibrary.org/works/OL468485W,https://covers.openlibrary.org/b/id/6984433-M.jpg
Anne of the Island,Lucy Maud Montgomery,"'Harvest is ended and summer is gone,' quoted Anne Shirley, gazing across the shorn fields dreamily.","Accessible book, Protected DAISY, College students, Friendship, Universities and colleges, Fiction, In library, Juvenile fiction, College stories, Orphans, History, Children's fiction, Shirley, anne (fictitious character), fiction, Prince edward island, fiction, Universities and colleges, fiction, Orphans, fiction, Interpersonal relations, fiction, Canada, history, fiction, Nova scotia, fiction, Self-perception, fiction, Fiction, general, Fiction, romance, general",1915,No page count available,"ger, pol, spa, chi, swe, fin, eng, dan, fre",No rating,https://openlibrary.org/works/OL77748W,https://covers.openlibrary.org/b/id/14639028-M.jpg
Daddy-Long-Legs,Jean Webster,"The first Wednesday in every month was a Perfectly Awful Day-a day to be awaited with dread, endured with courage, and forgotten with haste.","Philanthropists, Letters, Juvenile fiction, Fiction, Drama, Women college students, Women authors, Boarding schools, Schools, Young women, Benefactors, Orphans, Universities and colleges, Children's fiction, Orphans, fiction, Universities and colleges, fiction, Fiction, romance, general, Authors, fiction, Young women, fiction, Family, fiction, Child and youth fiction, Fiction, general, Schools, fiction, College stories, Autoras, Mujeres jóvenes, Orfanatos",1912,No page count available,"ger, pol, spa, chi, eng, per, und, jpn, fre",No rating,https://openlibrary.org/works/OL4322177W,https://covers.openlibrary.org/b/id/8266414-M.jpg
The Return of the Native,Thomas Hardy,No description available,"People with visual disabilities, fiction, Return of the native (Hardy, Thomas), Mothers and sons, fiction, Social conditions, Married people, fiction, Mate selection, fiction, Heathlands, fiction, Adultery, fiction, Wessex (England) -- Fiction, Social life and customs, Man-woman relationships, fiction, Country life, Manners and customs, Villages, British and irish fiction (fictional works by one author), Wessex (england), fiction)"", Fiction, romance, general"", England, fiction, Children's fiction, Open Library Staff Picks, Facsimiles, English Manuscripts, open_syllabus_project, Classic Literature, Manuscripts, Romance Ingles, Great britain, fiction, History, Juvenile literature, Hardy, thomas, Pr4747.a2 m35 2006, 823/.8, People with visual disabilities, Fiction, Mothers and sons, Mate selection, Heathlands, Adultery, Description and travel, Descriptions et voyages, Travel",1878,No page count available,"und, tur, pan, chi, eng",No rating,https://openlibrary.org/works/OL44994W,https://covers.openlibrary.org/b/id/8162989-M.jpg
This Side of Paradise,F. Scott Fitzgerald,"Amory Blaine inherited from his mother every trait, except the stray inexpressible few, that made him worth while.","Fiction, Romance, Historical"", Young men, fiction, World War, 1914-1918, Advertising, Veterans, College students, Children of the rich, Facsimiles, American Manuscripts, Manuscripts, College stories, Love stories, Classic Literature, Young Adult Fiction, School stories, World War (1914-1918) fast (OCoLC)fst01180746, American fiction, American fiction (fictional works by one author), World war, 1914-1918, fiction, Large type books, Bildungsromans, 1920, Fiction, coming of age, Social conditions, Young men -- Fiction, Children of the rich -- Fiction, Advertising -- Fiction, College students -- Fiction, World War, 1914-1918 -- Veterans -- Fiction, Hell, Jeunes hommes, Romans, nouvelles, American literature, College students' writings, American, Literature, Fiction, war & military, German, Dictionaries, English language, French, Spanish, Young men, Manners and customs, Fiction, romance, general",1920,No page count available,"por, eng, spa",No rating,https://openlibrary.org/works/OL468488W,https://covers.openlibrary.org/b/id/8243609-M.jpg
The Great Gatsby,F. Scott Fitzgerald,In my younger and more vulnerable years my father gave me some advice that I've been turning over in my mind ever since.,"Married people, fiction, American fiction (fictional works by one author), Fiction, psychological, Long island (n.y.), fiction, Fiction, Rich people, Mistresses, Married women, Traffic accidents, First loves, Revenge, American Manuscripts, Facsimiles, Manuscripts, Antiheroes, l fiction, Man-woman relationships, fiction, Upper class, American literature, Young adult fiction, comics & graphic novels, classic adaptation, Young adult fiction, social themes, class differences, Young adult fiction, classics, Fiction, historical,  New york (n.y.), fiction"", Comic books, strips, Love, YOUNG ADULT FICTION, Comics & Graphic Novels, Classic Adaptation, Social Themes, Class Differences, Historical, Literary, Man-woman relationship, Rich, Criticism and interpretation, Drama, Modern fiction, Classics, Literature, Open Library Staff Picks, Wealth, Readers, Economic conditions, American fiction, Social life and customs, Long Now Manual for Civilization, Fictional Works Publication Type, Rich people -- Fiction, Romance fiction, Long Island (N.Y.) -- Fiction, Psychological fiction, Love stories, Novela, Relaciones hombre-mujer, Spanish language materials, Nouveau riche, Reading Level-Grade 11, Reading Level-Grade 12, FICTION / General, Moral conditions, Manners and customs, Fitzgerald, f. scott (francis scott), 1896-1940, Large type books, Nineteen twenties, English fiction, New york (state), fiction, Wives, Relations entre hommes et femmes, Romans, nouvelles, Classes supérieures, Nouveaux riches, Premier amour, Riches, Maîtresses, Vengeance, Roman américain, Textual Criticism, Great Gatsby (Fitzgerald, F. Scott), Romance Norte Americano, Fiction, friendship, Fiction, classics, Adultery, Accidents de la route, Millionaires, American Dream, Millionnaires, Rêve américain, Années vingt (Vingtième siècle), Tránsito, Accidentes, Mujeres casadas, Primer amor, Cuentos de amor, Fiction, city life, Fiction, romance, historical, american, Fiction, romance, historical, 20th century, Fiction, historical, world war i, Traffic accidents--Fiction, First loves--Fiction, Rich people--Fiction, Mistresses--Fiction, Revenge--Fiction, Long Island (N.Y.)--Fiction, Novel, American fiction (collections), 20th century, Fiction, fantasy, romance, Fiction, action & adventure, Translations into Chinese, American literature, history and criticism, 19th century, Chang pian xiao shuo, New York (State), First loves -- Fiction, Rich people -- New York (State) -- New York -- Fiction, New York (State) -- Long Island, New York (State) -- New York, Fictional works [publication type], Man-woman relationships--new york (state)--long island--fiction, Upper class--new york (state)--long island--fiction, Ps3511.i9 g7 1995b, 813/.52, Fiction, general, Fiction, romance, general, Man-woman relationships",1920,No page count available,"eng, kor, swe, fre, ger, dan, ind, heb, jpn, rum, por, pol, chi, dut, ita, spa",No rating,https://openlibrary.org/works/OL468431W,https://covers.openlibrary.org/b/id/10590366-M.jpg
